,Combination,VotingType,F1Score
7540,ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,soft,0.8360123941519291
4802,ETC+SVC_RBF+LGBM+XGB_RF+LR+NB,soft,0.8360123941519291
2753,ETC+KNN+XGB_RF+LR+NB,hard,0.8360123941519291
2874,ETC+LGBM+LGBM_RF+LR+NB,soft,0.8360123941519291
1457,SVC_LIN+LGBM+LGBM_RF+LR,hard,0.8360086025346223
4899,KNN+SVC_RBF+LGBM+LGBM_RF+XGB+LR,hard,0.8360086025346222
5514,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+NB,soft,0.8360067173744236
4600,ETC+KNN+SVC_LIN+SVC_RBF+XGB_RF+NB,soft,0.8360067173744236
6711,DT+RF+ETC+KNN+LGBM_RF+XGB+XGB_RF+NB,hard,0.8360061869098013
3879,DT+KNN+SVC_LIN+LGBM_RF+LR+NB,hard,0.8359808183181748
3707,DT+ETC+SVC_LIN+SVC_RBF+LR+NB,hard,0.8359808183181748
4721,ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+NB,hard,0.8359744463084405
1155,ETC+KNN+SVC_LIN+NB,hard,0.8359603940999291
899,DT+XGB+LR+NB,hard,0.835956500590647
164,DT+ETC+XGB_RF,soft,0.8359509006854774
817,DT+SVC_LIN+LGBM_RF+LR,hard,0.835947250581397
2238,RF+ETC+KNN+SVC_RBF+LGBM_RF,soft,0.8359305808480362
1162,ETC+KNN+SVC_RBF+XGB_RF,soft,0.8359305808480362
2663,ETC+KNN+SVC_LIN+LGBM+NB,hard,0.8359305808480362
2597,RF+SVC_RBF+LGBM_RF+XGB+NB,hard,0.8359154431867637
6263,RF+KNN+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,hard,0.8359154431867637
7538,ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+LR+NB,soft,0.8359154431867637
4435,RF+KNN+LGBM+LGBM_RF+XGB+LR,hard,0.8359142685364228
1153,ETC+KNN+SVC_LIN+LR,hard,0.8359133126934984
2245,RF+ETC+KNN+SVC_RBF+LR,hard,0.8358821605457435
7275,RF+ETC+KNN+SVC_LIN+SVC_RBF+XGB+LR+NB,hard,0.8358779431950163
6358,ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF,soft,0.8358779431950163
4574,ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF,soft,0.8358779431950163
4648,ETC+KNN+SVC_RBF+LGBM+LGBM_RF+LR,soft,0.8358779431950163
5936,RF+ETC+KNN+SVC_LIN+SVC_RBF+XGB+XGB_RF,soft,0.8358779431950163
5928,RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB,soft,0.8358779431950163
4124,RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB_RF,soft,0.8358779431950163
6010,RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB+LR,soft,0.8358779431950163
118,LGBM_RF+NB,soft,0.8358541599047928
1980,DT+KNN+SVC_LIN+SVC_RBF+NB,soft,0.8358501216818564
1678,DT+RF+KNN+XGB+XGB_RF,soft,0.8358323693043245
3053,SVC_LIN+SVC_RBF+LGBM+LR+NB,hard,0.835821418559013
1562,DT+RF+ETC+KNN+SVC_LIN,soft,0.8358076563958917
3213,DT+RF+ETC+SVC_LIN+SVC_RBF+NB,hard,0.8357852462481504
4623,ETC+KNN+SVC_LIN+LGBM+LR+NB,hard,0.8357796451914098
4270,RF+ETC+SVC_RBF+LGBM+LR+NB,soft,0.8357633651751298
2430,RF+KNN+SVC_LIN+LR+NB,soft,0.8357633651751298
2682,ETC+KNN+SVC_LIN+LR+NB,soft,0.8357633651751298
2744,ETC+KNN+LGBM_RF+LR+NB,soft,0.8357633651751298
4962,SVC_LIN+SVC_RBF+LGBM_RF+XGB+LR+NB,soft,0.8357633651751298
6076,RF+ETC+SVC_LIN+SVC_RBF+LGBM+LR+NB,soft,0.8357633651751298
6138,RF+ETC+SVC_RBF+LGBM+LGBM_RF+LR+NB,soft,0.8357633651751298
5135,DT+RF+ETC+SVC_LIN+SVC_RBF+LR+NB,hard,0.8357546464929486
5005,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+NB,hard,0.8357546464929486
2672,ETC+KNN+SVC_LIN+XGB+XGB_RF,soft,0.8357532694882092
5048,DT+RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB_RF,soft,0.8357532694882092
3412,DT+RF+KNN+LGBM_RF+XGB_RF+LR,soft,0.8357532694882092
5948,RF+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB,soft,0.8357532694882092
7075,DT+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR,hard,0.8357429066493394
7069,DT+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8357429066493394
4297,RF+ETC+LGBM+LGBM_RF+XGB+NB,hard,0.8357429066493394
6907,DT+RF+KNN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR,hard,0.8357429066493394
7215,DT+KNN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,hard,0.8357429066493394
6651,DT+RF+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB_RF,hard,0.8357429066493394
1437,SVC_LIN+SVC_RBF+LGBM_RF+LR,hard,0.835720095572162
803,DT+SVC_LIN+LGBM+LGBM_RF,hard,0.8357142857142857
3317,DT+RF+KNN+SVC_LIN+SVC_RBF+LGBM_RF,hard,0.8357142857142857
5788,DT+KNN+SVC_LIN+SVC_RBF+XGB_RF+LR+NB,soft,0.8356789085132231
5134,DT+RF+ETC+SVC_LIN+SVC_RBF+LR+NB,soft,0.8356789085132231
453,KNN+XGB+NB,hard,0.835678908513223
37,RF+XGB_RF,hard,0.8356400259909033
1307,ETC+XGB+LR+NB,hard,0.8356352412483384
5571,DT+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB_RF,hard,0.8356227106227107
1677,DT+RF+KNN+LGBM_RF+NB,hard,0.8356227106227107
1237,ETC+SVC_LIN+XGB_RF+NB,hard,0.8356204846376057
636,DT+RF+LGBM+XGB_RF,soft,0.8356146103400945
1248,ETC+SVC_RBF+LGBM+NB,soft,0.8356115429286163
1498,SVC_RBF+LGBM+LGBM_RF+NB,soft,0.8356115429286163
6152,RF+ETC+SVC_RBF+LGBM_RF+XGB+LR+NB,soft,0.8356115429286163
3123,SVC_RBF+LGBM+XGB_RF+LR+NB,hard,0.8356056945582376
3846,DT+KNN+SVC_LIN+SVC_RBF+LR+NB,soft,0.8356056945582376
6185,RF+KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR,hard,0.8356056945582376
2588,RF+SVC_RBF+LGBM+XGB_RF+NB,soft,0.8355909991491052
1910,DT+ETC+SVC_RBF+LGBM_RF+XGB,soft,0.8355909991491052
4794,ETC+SVC_RBF+LGBM+LGBM_RF+LR+NB,soft,0.8355909991491052
310,RF+LGBM+NB,soft,0.8355909991491052
3114,SVC_RBF+LGBM+LGBM_RF+LR+NB,soft,0.8355909991491052
3201,DT+RF+ETC+KNN+LR+NB,hard,0.8355677562570959
2733,ETC+KNN+LGBM+LR+NB,hard,0.835533879461528
4955,SVC_LIN+SVC_RBF+LGBM+XGB+LR+NB,hard,0.8355295899599696
4967,SVC_LIN+SVC_RBF+XGB+XGB_RF+LR+NB,hard,0.8355295899599696
1443,SVC_LIN+SVC_RBF+XGB+LR,hard,0.8355295899599696
274,RF+KNN+NB,soft,0.8355248579967682
166,DT+ETC+LR,soft,0.8355239138371667
4168,RF+ETC+KNN+LGBM_RF+XGB_RF+LR,soft,0.8355239138371667
3777,DT+ETC+SVC_RBF+LGBM_RF+XGB_RF+NB,hard,0.8355149051490515
6693,DT+RF+ETC+KNN+LGBM+LGBM_RF+XGB+NB,hard,0.8355149051490515
3771,DT+ETC+SVC_RBF+LGBM_RF+XGB+LR,hard,0.8355149051490515
717,DT+ETC+LGBM_RF+XGB_RF,hard,0.8355149051490515
7505,ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+LR+NB,hard,0.8354957160342718
6311,RF+SVC_LIN+SVC_RBF+XGB+XGB_RF+LR+NB,hard,0.8354603599583519
3002,KNN+SVC_RBF+XGB_RF+LR+NB,soft,0.8354523936493682
5273,DT+RF+KNN+SVC_LIN+SVC_RBF+XGB_RF+NB,hard,0.8354301828293824
2429,RF+KNN+SVC_LIN+XGB_RF+NB,hard,0.8354301828293824
5059,DT+RF+ETC+KNN+SVC_RBF+XGB+NB,hard,0.8354282932596186
1918,DT+ETC+SVC_RBF+XGB+XGB_RF,soft,0.8354282932596186
3697,DT+ETC+SVC_LIN+SVC_RBF+XGB+XGB_RF,hard,0.8354282932596186
1862,DT+ETC+SVC_LIN+SVC_RBF+XGB,soft,0.8354282932596186
1694,DT+RF+SVC_LIN+SVC_RBF+XGB,soft,0.8354282932596186
98,SVC_RBF+LR,soft,0.8354203935599286
4383,RF+KNN+SVC_LIN+LGBM_RF+LR+NB,hard,0.8354203935599284
7417,RF+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+LR+NB,hard,0.8354090354090354
4581,ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LR,hard,0.8353896103896105
3495,DT+RF+SVC_LIN+XGB_RF+LR+NB,hard,0.8353896103896105
4029,DT+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8353835048631111
3537,DT+RF+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8353835048631111
1123,RF+LGBM_RF+XGB+XGB_RF,hard,0.8353835048631111
1328,KNN+SVC_LIN+LGBM+LR,soft,0.8353437577562671
2391,RF+KNN+SVC_LIN+SVC_RBF+LGBM,hard,0.835343757756267
106,LGBM+XGB_RF,soft,0.8353273722065963
1085,RF+SVC_RBF+LGBM_RF+XGB_RF,hard,0.835321324245375
2511,RF+SVC_LIN+SVC_RBF+LGBM+NB,hard,0.8353174603174603
541,LGBM+XGB+XGB_RF,hard,0.8353134055208175
2403,RF+KNN+SVC_LIN+LGBM+LGBM_RF,hard,0.8353134055208175
3353,DT+RF+KNN+SVC_LIN+XGB_RF+NB,hard,0.8352894431199952
297,RF+SVC_RBF+XGB_RF,hard,0.8352713686991976
5589,DT+ETC+KNN+SVC_RBF+LGBM_RF+XGB+XGB_RF,hard,0.8352573352573353
1914,DT+ETC+SVC_RBF+LGBM_RF+LR,soft,0.8352383894552569
869,DT+LGBM+LGBM_RF+NB,hard,0.8352269952269952
4717,ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF,hard,0.83520792028875
5950,RF+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB_RF,soft,0.8351953871529968
5522,DT+ETC+KNN+SVC_LIN+SVC_RBF+XGB_RF+LR,soft,0.8351953871529968
6602,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+XGB_RF+LR,soft,0.8351953871529968
5608,DT+ETC+KNN+LGBM+LGBM_RF+XGB+XGB_RF,soft,0.8351773666365366
1606,DT+RF+ETC+LGBM+XGB,soft,0.8351773666365366
5616,DT+ETC+KNN+LGBM+LGBM_RF+XGB_RF+NB,soft,0.8351773666365366
5365,DT+RF+KNN+LGBM+LGBM_RF+XGB_RF+NB,hard,0.8351773666365366
2358,RF+ETC+LGBM+XGB+XGB_RF,soft,0.8351773666365366
5037,DT+RF+ETC+KNN+SVC_RBF+LGBM+LGBM_RF,hard,0.8351773666365366
2878,ETC+LGBM+XGB+XGB_RF+NB,soft,0.8351773666365366
4292,RF+ETC+LGBM+LGBM_RF+XGB+XGB_RF,soft,0.8351773666365366
6379,ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF,hard,0.8351773666365366
2397,RF+KNN+SVC_LIN+SVC_RBF+XGB_RF,hard,0.8351732511441115
444,KNN+LGBM_RF+LR,soft,0.8351732511441113
1247,ETC+SVC_RBF+LGBM+LR,hard,0.8351176859336079
216,DT+LGBM+XGB_RF,soft,0.8351086048454469
4865,KNN+SVC_LIN+SVC_RBF+XGB_RF+LR+NB,hard,0.8350747476446623
4351,RF+KNN+SVC_LIN+SVC_RBF+LR+NB,hard,0.8350747476446623
2840,ETC+SVC_RBF+LGBM+XGB_RF+NB,soft,0.835064935064935
296,RF+SVC_RBF+XGB_RF,soft,0.8350608895643683
4339,RF+KNN+SVC_LIN+SVC_RBF+LGBM_RF+NB,hard,0.8350591349252662
3759,DT+ETC+SVC_RBF+LGBM+XGB+LR,hard,0.8350293064148486
7647,DT+RF+ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+NB,hard,0.83501221001221
1067,RF+SVC_LIN+XGB_RF+LR,hard,0.83501221001221
1759,DT+RF+SVC_RBF+XGB_RF+NB,hard,0.835010817200985
1930,DT+ETC+LGBM+LGBM_RF+XGB,soft,0.8349633905189462
5083,DT+RF+ETC+KNN+LGBM+XGB_RF+NB,hard,0.8349633905189462
3725,DT+ETC+SVC_LIN+LGBM+XGB_RF+NB,hard,0.8349633905189462
3335,DT+RF+KNN+SVC_LIN+LGBM+NB,hard,0.8349633905189462
3205,DT+RF+ETC+SVC_LIN+SVC_RBF+LGBM_RF,hard,0.8349633905189462
1577,DT+RF+ETC+KNN+NB,hard,0.8349633905189462
729,DT+ETC+XGB_RF+LR,hard,0.8349593495934959
1023,RF+KNN+XGB+NB,hard,0.8349593495934959
446,KNN+LGBM_RF+NB,soft,0.834952084952085
2916,KNN+SVC_LIN+SVC_RBF+XGB+NB,soft,0.834952084952085
616,DT+RF+SVC_LIN+LR,soft,0.8349439775910362
3450,DT+RF+SVC_LIN+SVC_RBF+XGB_RF+LR,soft,0.8349439775910362
2246,RF+ETC+KNN+SVC_RBF+NB,soft,0.8349151173356795
916,RF+ETC+KNN+NB,soft,0.8349151173356795
184,DT+KNN+NB,soft,0.8349143206854346
4646,ETC+KNN+SVC_RBF+LGBM+LGBM_RF+XGB_RF,soft,0.8349143206854346
3391,DT+RF+KNN+LGBM+LGBM_RF+LR,hard,0.8348994518585161
5528,DT+ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB,soft,0.8348968105065667
5853,DT+KNN+LGBM+LGBM_RF+XGB+XGB_RF+NB,hard,0.8348968105065667
2236,RF+ETC+KNN+SVC_RBF+LGBM,soft,0.8348927875243665
2688,ETC+KNN+SVC_RBF+LGBM+XGB_RF,soft,0.8348927875243665
7398,RF+ETC+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,soft,0.8348927875243665
2366,RF+ETC+LGBM+XGB_RF+NB,soft,0.8348927875243665
4599,ETC+KNN+SVC_LIN+SVC_RBF+XGB_RF+LR,hard,0.8348927875243665
3624,DT+ETC+KNN+SVC_RBF+LGBM_RF+NB,soft,0.8348927875243665
7497,ETC+KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR+NB,hard,0.8348927875243665
2244,RF+ETC+KNN+SVC_RBF+LR,soft,0.834873292704618
39,RF+LR,hard,0.8348705096073518
661,DT+RF+LR+NB,hard,0.8348705096073518
495,SVC_LIN+XGB+NB,hard,0.8348659003831417
3093,SVC_LIN+LGBM+XGB_RF+LR+NB,hard,0.8348659003831417
8137,RF+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8348608107644253
124,XGB+NB,soft,0.8348608107644253
7333,RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB+LR+NB,hard,0.8348608107644253
7459,RF+KNN+SVC_RBF+LGBM_RF+XGB+XGB_RF+LR+NB,hard,0.8348608107644253
7455,RF+KNN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,hard,0.8348608107644253
6009,RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB+XGB_RF,hard,0.8348608107644253
7415,RF+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+NB,hard,0.8348608107644253
3605,DT+ETC+KNN+SVC_LIN+XGB_RF+NB,hard,0.8348592494933958
5757,DT+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+NB,hard,0.8348397895743663
662,DT+ETC+KNN+SVC_LIN,soft,0.8348397895743663
1734,DT+RF+SVC_RBF+LGBM+XGB,soft,0.8348395392064561
2022,DT+KNN+SVC_RBF+LGBM_RF+XGB,soft,0.8348395392064561
752,DT+KNN+SVC_RBF+XGB,soft,0.8348395392064561
2014,DT+KNN+SVC_RBF+LGBM+XGB,soft,0.8348395392064561
1662,DT+RF+KNN+LGBM+XGB,soft,0.8348395392064561
2050,DT+KNN+LGBM+XGB+XGB_RF,soft,0.8348395392064561
128,XGB_RF+NB,soft,0.834825718667863
1031,RF+SVC_LIN+SVC_RBF+LGBM,hard,0.8347994448494008
2076,DT+KNN+XGB+XGB_RF+NB,soft,0.8347994448494008
4327,RF+KNN+SVC_LIN+SVC_RBF+LGBM+XGB_RF,hard,0.8347994448494008
6696,DT+RF+ETC+KNN+LGBM+LGBM_RF+XGB_RF+NB,soft,0.8347994448494008
5047,DT+RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB,hard,0.8347994448494008
3748,DT+ETC+SVC_RBF+LGBM+LGBM_RF+XGB,soft,0.8347994448494008
3633,DT+ETC+KNN+SVC_RBF+XGB_RF+LR,hard,0.8347560975609755
1578,DT+RF+ETC+SVC_LIN+SVC_RBF,soft,0.8347480764457681
1864,DT+ETC+SVC_LIN+SVC_RBF+XGB_RF,soft,0.8347480764457681
553,LGBM_RF+XGB+XGB_RF,hard,0.8347467909747076
4605,ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB,hard,0.8347387612647809
3183,DT+RF+ETC+KNN+LGBM_RF+XGB,hard,0.8347387612647809
4145,RF+ETC+KNN+LGBM+LGBM_RF+XGB_RF,hard,0.8347387612647809
3641,DT+ETC+KNN+LGBM+LGBM_RF+XGB_RF,hard,0.8347387612647809
4439,RF+KNN+LGBM+LGBM_RF+XGB_RF+LR,hard,0.8347387612647809
3409,DT+RF+KNN+LGBM_RF+XGB+LR,hard,0.8347387612647809
3643,DT+ETC+KNN+LGBM+LGBM_RF+LR,hard,0.8347387612647809
2281,RF+ETC+SVC_LIN+SVC_RBF+LGBM_RF,hard,0.8347298309603645
2337,RF+ETC+SVC_RBF+LGBM_RF+NB,hard,0.8347298309603645
5498,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF,soft,0.8347298309603645
5507,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM+NB,hard,0.8347298309603645
5053,DT+RF+ETC+KNN+SVC_RBF+LGBM_RF+NB,hard,0.8347298309603645
1571,DT+RF+ETC+KNN+XGB,hard,0.834701492062644
1497,SVC_RBF+LGBM+LGBM_RF+LR,hard,0.8346745305809633
4933,KNN+LGBM+LGBM_RF+XGB_RF+LR+NB,hard,0.8346745305809633
6012,RF+ETC+KNN+SVC_RBF+LGBM_RF+XGB+NB,soft,0.8346475945962467
4668,ETC+KNN+SVC_RBF+LGBM_RF+XGB+NB,soft,0.8346475945962467
1335,KNN+SVC_LIN+LGBM_RF+XGB_RF,hard,0.8346459096459097
2569,RF+SVC_LIN+XGB+LR+NB,hard,0.834589434395636
6077,RF+ETC+SVC_LIN+SVC_RBF+LGBM+LR+NB,hard,0.8345679012345678
375,ETC+LGBM+LGBM_RF,hard,0.8345462342717186
5066,DT+RF+ETC+KNN+LGBM+LGBM_RF+XGB,soft,0.834538425084204
670,DT+ETC+KNN+XGB,soft,0.834538425084204
3896,DT+KNN+SVC_RBF+LGBM+XGB+XGB_RF,soft,0.834538425084204
312,RF+LGBM_RF+XGB,soft,0.834538425084204
499,SVC_LIN+XGB_RF+NB,hard,0.8345377241055983
2234,RF+ETC+KNN+SVC_LIN+NB,soft,0.8345377241055983
4642,ETC+KNN+SVC_LIN+XGB_RF+LR+NB,soft,0.8345377241055983
5526,DT+ETC+KNN+SVC_LIN+SVC_RBF+LR+NB,soft,0.8345377241055983
2680,ETC+KNN+SVC_LIN+XGB_RF+NB,soft,0.8345377241055983
7028,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+LR+NB,soft,0.8345377241055983
4291,RF+ETC+SVC_RBF+XGB_RF+LR+NB,hard,0.8345358345358346
4141,RF+ETC+KNN+SVC_RBF+LR+NB,hard,0.8345358345358346
4683,ETC+KNN+SVC_RBF+XGB_RF+LR+NB,hard,0.8345358345358346
7369,RF+ETC+SVC_LIN+SVC_RBF+LGBM+XGB_RF+LR+NB,hard,0.8345358345358346
4289,RF+ETC+SVC_RBF+XGB+LR+NB,hard,0.8345358345358346
4258,RF+ETC+SVC_RBF+LGBM+LGBM_RF+NB,soft,0.8345358345358346
4731,ETC+SVC_LIN+SVC_RBF+LGBM+XGB_RF+NB,hard,0.8345358345358346
4271,RF+ETC+SVC_RBF+LGBM+LR+NB,hard,0.8345358345358346
6146,RF+ETC+SVC_RBF+LGBM+XGB_RF+LR+NB,soft,0.8345358345358346
5058,DT+RF+ETC+KNN+SVC_RBF+XGB+NB,soft,0.8345358345358346
7379,RF+ETC+SVC_LIN+SVC_RBF+XGB+XGB_RF+LR+NB,hard,0.8345358345358346
941,RF+ETC+SVC_RBF+LR,hard,0.8345358345358346
4191,RF+ETC+SVC_LIN+SVC_RBF+LGBM+NB,hard,0.8345358345358346
2872,ETC+LGBM+LGBM_RF+XGB_RF+NB,soft,0.8345358345358346
1368,KNN+SVC_RBF+LGBM_RF+NB,soft,0.8344981788019763
6515,KNN+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB_RF+NB,hard,0.8344932970900728
3199,DT+RF+ETC+KNN+XGB_RF+NB,hard,0.8344917934297372
4687,ETC+KNN+LGBM+LGBM_RF+XGB+LR,hard,0.8344917934297372
4142,RF+ETC+KNN+LGBM+LGBM_RF+XGB,soft,0.834479883260371
2266,RF+ETC+KNN+XGB+XGB_RF,soft,0.834479883260371
4432,RF+KNN+LGBM+LGBM_RF+XGB+XGB_RF,soft,0.834479883260371
3273,DT+RF+ETC+SVC_RBF+LR+NB,hard,0.8344540212319417
3271,DT+RF+ETC+SVC_RBF+XGB_RF+NB,hard,0.8344540212319417
6330,RF+SVC_RBF+LGBM+LGBM_RF+XGB_RF+LR+NB,soft,0.8344540212319417
4247,RF+ETC+SVC_LIN+XGB+XGB_RF+NB,hard,0.8344540212319417
3349,DT+RF+KNN+SVC_LIN+XGB+NB,hard,0.8344540212319417
4229,RF+ETC+SVC_LIN+LGBM+XGB_RF+NB,hard,0.8344540212319417
4611,ETC+KNN+SVC_LIN+LGBM+LGBM_RF+NB,hard,0.8344465290806754
2777,ETC+SVC_LIN+SVC_RBF+XGB+NB,hard,0.8344210936957767
4194,RF+ETC+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF,soft,0.8344210936957767
2705,ETC+KNN+SVC_RBF+XGB+LR,hard,0.8344210936957767
2647,ETC+KNN+SVC_LIN+SVC_RBF+XGB,hard,0.8344210936957767
6199,RF+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+NB,hard,0.8344210936957767
6373,ETC+KNN+SVC_LIN+SVC_RBF+XGB+XGB_RF+NB,hard,0.8344210936957767
385,ETC+LGBM_RF+XGB,hard,0.8344090648307517
4073,RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF,hard,0.8344090648307517
673,DT+ETC+KNN+XGB_RF,hard,0.8343967074676281
746,DT+KNN+SVC_LIN+NB,soft,0.834386434050017
3918,DT+KNN+SVC_RBF+LGBM_RF+LR+NB,soft,0.834386434050017
1227,ETC+SVC_LIN+LGBM_RF+NB,hard,0.8343755010421677
4140,RF+ETC+KNN+SVC_RBF+LR+NB,soft,0.8343627916798648
4338,RF+KNN+SVC_LIN+SVC_RBF+LGBM_RF+NB,soft,0.8343627916798648
4080,RF+ETC+KNN+SVC_LIN+SVC_RBF+NB,soft,0.8343627916798648
1219,ETC+SVC_LIN+LGBM+NB,hard,0.834362210747753
2460,RF+KNN+SVC_RBF+LR+NB,soft,0.8343574860428792
2400,RF+KNN+SVC_LIN+SVC_RBF+NB,soft,0.8343574860428792
1261,ETC+SVC_RBF+XGB+LR,hard,0.8343536307391729
6106,RF+ETC+SVC_LIN+LGBM+LGBM_RF+XGB_RF+NB,soft,0.834349593495935
7962,RF+ETC+SVC_LIN+SVC_RBF+LGBM+XGB+XGB_RF+LR+NB,soft,0.834349593495935
7474,RF+SVC_LIN+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,soft,0.834349593495935
5215,DT+RF+ETC+SVC_RBF+XGB_RF+LR+NB,hard,0.834349593495935
8134,RF+ETC+SVC_LIN+SVC_RBF+LGBM+LGBM_RF+XGB+XGB_RF+LR+NB,soft,0.834349593495935
942,RF+ETC+SVC_RBF+NB,soft,0.8343293582150947
2528,RF+SVC_LIN+SVC_RBF+XGB_RF+NB,soft,0.8343293582150947
4251,RF+ETC+SVC_LIN+XGB_RF+LR+NB,hard,0.8343212343212344
4733,ETC+SVC_LIN+SVC_RBF+LGBM+LR+NB,hard,0.8343212343212344
1481,SVC_LIN+LGBM_RF+XGB_RF+NB,hard,0.8343212343212344
4243,RF+ETC+SVC_LIN+LGBM_RF+LR+NB,hard,0.8343212343212344
4163,RF+ETC+KNN+LGBM_RF+XGB+XGB_RF,hard,0.8343204315426537
4963,SVC_LIN+SVC_RBF+LGBM_RF+XGB+LR+NB,hard,0.8343196887500685
982,RF+KNN+SVC_LIN+XGB_RF,soft,0.8343143101009037
2439,RF+KNN+SVC_RBF+LGBM+LR,hard,0.8343043058309186
2285,RF+ETC+SVC_LIN+SVC_RBF+XGB_RF,hard,0.8343043058309186
3566,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM,soft,0.8343043058309186
4819,ETC+LGBM+LGBM_RF+XGB+LR+NB,hard,0.8342886909412929
1399,KNN+LGBM+XGB_RF+NB,hard,0.8342882522762602
1262,ETC+SVC_RBF+XGB+NB,soft,0.8342715174922052
2848,ETC+SVC_RBF+LGBM_RF+XGB+NB,soft,0.8342715174922052
2596,RF+SVC_RBF+LGBM_RF+XGB+NB,soft,0.8342715174922052
1095,RF+SVC_RBF+XGB+NB,hard,0.8342715174922052
332,ETC+KNN+SVC_LIN,soft,0.834270094732999
2692,ETC+KNN+SVC_RBF+LGBM+NB,soft,0.834270094732999
1929,DT+ETC+SVC_RBF+LR+NB,hard,0.834258919997222
3568,DT+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF,soft,0.834258919997222
6590,DT+RF+ETC+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF,soft,0.834258919997222
5258,DT+RF+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF,soft,0.834258919997222
5594,DT+ETC+KNN+SVC_RBF+LGBM_RF+XGB_RF+LR,soft,0.834258919997222
1869,DT+ETC+SVC_LIN+SVC_RBF+NB,hard,0.834258919997222
4855,KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+NB,hard,0.8342244872929013
580,DT+RF+ETC+LGBM_RF,soft,0.8342111660319261
4606,ETC+KNN+SVC_LIN+LGBM+LGBM_RF+XGB_RF,soft,0.8341891375023905
1903,DT+ETC+SVC_RBF+LGBM+XGB,hard,0.8341788205453393
939,RF+ETC+SVC_RBF+XGB_RF,hard,0.8341735647054483
1018,RF+KNN+XGB+XGB_RF,soft,0.8341735647054483
7192,DT+KNN+SVC_LIN+SVC_RBF+LGBM_RF+XGB_RF+LR+NB,soft,0.8341463414634146
4960,SVC_LIN+SVC_RBF+LGBM_RF+XGB+XGB_RF+NB,soft,0.8341463414634146
7927,RF+ETC+KNN+SVC_LIN+SVC_RBF+XGB+XGB_RF+LR+NB,hard,0.8341463414634146
